Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ27,OUT035,1968.5441
FDC26,OUT017,1821.7556
NCF43,OUT027,3598.2542
NCR50,OUT035,2923.309
FDE39,OUT018,1765.8568
FDN49,OUT027,1096.6355
DRG11,OUT035,1706.2115
NCA18,OUT049,1880.4337
FDM36,OUT018,2449.2207
FDW32,OUT017,1345.4418
NCQ18,OUT010,204.20732
FDX14,OUT027,2173.3582
FDD46,OUT017,2306.2947
FDI34,OUT019,435.03528
NCJ17,OUT035,1551.5109
FDB52,OUT035,3607.1072
FDV55,OUT018,2199.3228
FDC57,OUT046,2832.968
FDB29,OUT046,1884.003
NCO43,OUT035,1897.7555
FDG44,OUT045,784.2497
FDJ34,OUT045,1937.1486
FDH40,OUT049,1322.616
NCD07,OUT027,3239.8713
FDB41,OUT017,735.91547
FDH47,OUT018,1457.1692
DRK37,OUT035,3490.2424
FDM25,OUT019,483.8434
NCX06,OUT045,3049.3706
NCS05,OUT017,2165.042
FDS39,OUT045,2096.963
FDC47,OUT027,6171.114
FDG20,OUT013,2793.7332
DRL23,OUT017,1695.0272
FDY33,OUT013,2649.5647
NCH18,OUT045,3723.2854
FDX47,OUT035,2457.929
NCB06,OUT045,2561.334
FDP36,OUT049,861.1189
FDW44,OUT018,2589.4624
NCU41,OUT018,2917.532
NCS17,OUT046,1479.0739
FDD46,OUT035,2402.4985
FDE45,OUT017,3232.3098
FDI09,OUT017,4084.392
NCJ54,OUT010,267.4864
NCA29,OUT018,2655.5059
NCN41,OUT027,3380.314
FDY34,OUT035,2837.4019
NCG55,OUT035,1997.5664
DRM49,OUT046,717.9864
NCB42,OUT049,1902.8926
FDE58,OUT045,1875.2301
DRJ25,OUT013,851.76776
FDS47,OUT010,162.4288
FDY21,OUT049,3118.7778
NCI54,OUT013,1725.437
FDO24,OUT017,2495.7173
FDY43,OUT035,2674.7957
FDF35,OUT018,1480.6753
NCP29,OUT019,150.05556
FDN28,OUT027,2273.7905
FDJ50,OUT018,618.58154
FDQ14,OUT027,3753.2449
FDC37,OUT035,1908.6432
FDN08,OUT046,1898.2223
FDD04,OUT035,2248.7126
FDW34,OUT018,3421.6572
FDP04,OUT017,1182.6075
NCG07,OUT017,3060.8442
NCN14,OUT018,2688.69
FDJ16,OUT045,927.68396
NCM42,OUT045,1574.5015
NCF19,OUT046,813.4561
FDY21,OUT018,2949.854
FDY19,OUT035,2063.825
FDV09,OUT045,2389.3083
FDA28,OUT013,2142.754
FDC38,OUT018,1839.3472
FDL28,OUT045,4047.69
NCH43,OUT049,2983.06
NCN53,OUT045,680.66003
NCW05,OUT017,1606.3503
NCO30,OUT018,2635.8682
FDT04,OUT019,9.845605
FDB27,OUT018,2719.4077
NCK07,OUT013,2758.0933
NCA53,OUT013,722.2472
FDB33,OUT018,2672.3079
FDU37,OUT017,1505.051
FDR13,OUT035,2071.6443
FDE45,OUT049,3120.418
FDV37,OUT017,3241.9849
FDX44,OUT019,192.7285
NCL06,OUT017,4450.4697
FDJ28,OUT045,3201.6748
FDX55,OUT049,3612.4563
NCK17,OUT018,376.69992
FDH52,OUT035,994.34827
FDN13,OUT027,2604.6562
FDK44,OUT018,2546.3281
FDU16,OUT046,1265.4237
FDZ07,OUT017,1066.8741
NCN06,OUT027,3926.5525
FDH02,OUT010,149.29535
NCW18,OUT045,3750.3145
FDH57,OUT013,2164.7014
FDV35,OUT045,2403.545
NCU29,OUT013,2642.4463
NCP02,OUT046,1162.9897
FDN44,OUT013,2799.376
FDX03,OUT018,302.6706
FDR11,OUT010,416.76694
FDA36,OUT046,2789.25
FDP58,OUT027,5945.3525
FDH31,OUT045,1569.337
FDH34,OUT035,3381.0652
FDS13,OUT035,3157.9531
FDT01,OUT018,3347.2507
FDY09,OUT049,2846.9893
FDV33,OUT027,5959.943
NCW29,OUT010,333.722
NCN17,OUT045,1620.933
FDX01,OUT046,1823.5427
FDL03,OUT049,3182.2566
DRL59,OUT049,1090.6599
DRM11,OUT027,6353.267
FDA43,OUT049,3080.8928
FDZ56,OUT010,284.78906
FDI44,OUT018,1072.1887
FDB50,OUT013,1255.3296
FDU15,OUT019,34.649864
NCJ19,OUT019,11.62915
FDD48,OUT013,1867.5323
NCW42,OUT035,3932.35
FDL24,OUT017,3191.6018
NCB30,OUT013,2792.5334
FDK25,OUT013,2668.56
FDW28,OUT049,3010.7673
FDD47,OUT017,3202.839
FDK16,OUT019,220.97357
FDW37,OUT046,1353.5216
FDA48,OUT035,4020.5159
FDA14,OUT017,2706.514
FDV15,OUT013,1694.616
FDN22,OUT049,3853.6409
NCD55,OUT045,610.3752
FDY43,OUT013,2616.1836
NCU05,OUT017,1209.2877
FDF10,OUT035,2518.255
FDR39,OUT018,3196.0085
FDG40,OUT013,689.7443
FDZ28,OUT019,347.34912
FDE02,OUT045,1387.8429
FDU60,OUT049,2815.0981
FDM21,OUT013,3390.692
FDV52,OUT019,228.8221
NCW06,OUT013,3216.8152
FDX36,OUT035,3808.1907
FDT35,OUT027,4261.005
NCL19,OUT010,463.92947
NCD31,OUT046,2588.9
FDE53,OUT019,305.6485
FDW58,OUT019,128.2088
DRF48,OUT046,2813.4277
FDW57,OUT035,2722.815
DRH13,OUT017,1640.2474
FDT33,OUT013,2636.5503
DRK47,OUT027,5454.3765
FDY22,OUT010,401.2882
FDC35,OUT019,597.9101
FDO03,OUT013,4528.132
FDF24,OUT045,1235.3411
FDF56,OUT018,2814.916
FDD28,OUT013,876.7279
FDG53,OUT027,3285.4043
FDO27,OUT019,339.38928
NCF54,OUT018,2633.5408
FDC20,OUT027,1625.8605
FDU10,OUT046,603.0718
DRA24,OUT018,2306.2546
FDA02,OUT010,405.65857
FDG10,OUT017,937.66815
FDW39,OUT010,630.09753
FDP04,OUT019,88.863655
NCM55,OUT013,3024.1511
FDG47,OUT045,4487.0625
NCU41,OUT017,3102.709
NCK31,OUT017,814.991
FDZ46,OUT045,1548.1865
FDU13,OUT027,3576.89
NCF19,OUT045,684.27594
NCJ43,OUT013,2856.5347
NCJ05,OUT045,2389.5642
FDS04,OUT027,3671.976
FDX28,OUT010,269.1865
FDB41,OUT027,1198.6748
FDG53,OUT046,2073.3652
FDL15,OUT010,401.746
FDQ08,OUT049,1006.21045
DRN36,OUT013,1418.8728
FDI46,OUT013,4215.161
FDG16,OUT027,5604.578
FDV32,OUT013,1059.1813
FDF44,OUT010,306.1465
FDK04,OUT018,704.7765
NCA41,OUT013,3240.322
FDD51,OUT017,673.5215
NCZ53,OUT045,3039.138
FDP01,OUT027,3962.3767
FDY25,OUT049,3422.6711
FDB17,OUT018,2738.893
NCV54,OUT018,1699.035
FDJ32,OUT017,859.0194
FDA37,OUT049,2087.0505
FDG35,OUT035,2729.7405
NCM05,OUT018,3288.2256
FDG45,OUT046,3494.7644
FDH28,OUT013,641.6464
NCE18,OUT049,4656.6406
FDH38,OUT045,1751.0708
FDR56,OUT013,3107.2498
FDH17,OUT027,2400.485
FDD39,OUT049,3572.9
FDB41,OUT049,696.3568
NCR53,OUT046,3605.454
FDX46,OUT017,975.26105
FDV28,OUT049,659.63416
FDA08,OUT018,2190.0896
FDH45,OUT017,723.3813
NCS38,OUT010,289.9841
FDD40,OUT010,612.1157
DRM59,OUT035,2415.469
NCJ43,OUT018,2648.4348
NCN29,OUT013,774.2709
NCC19,OUT045,3050.695
FDR56,OUT035,3406.7444
FDZ43,OUT049,4083.3525
FDJ32,OUT010,88.19086
DRH03,OUT017,1517.8184
NCZ54,OUT035,2901.4902
FDE26,OUT017,2519.7173
FDS03,OUT045,975.8785
DRZ24,OUT019,358.7386
FDO48,OUT027,5275.314
FDW39,OUT049,2702.75
NCK05,OUT049,1088.2933
NCK30,OUT017,4861.77
FDT27,OUT018,3203.0261
FDS08,OUT019,435.82953
NCJ19,OUT049,1064.061
FDC58,OUT045,580.6776
DRE37,OUT013,3066.6726
FDW02,OUT035,2582.7163
FDJ02,OUT010,382.5814
FDX09,OUT045,2675.1687
FDT31,OUT010,409.17786
FDI24,OUT049,3209.43
FDY09,OUT045,2839.2434
FDV28,OUT045,570.80176
DRM47,OUT049,3372.6768
FDT52,OUT019,261.3962
FDI48,OUT018,509.75012
FDY55,OUT017,5673.004
FDU48,OUT013,1989.2717
FDN25,OUT045,838.85803
FDP20,OUT049,2122.7617
FDJ15,OUT013,3191.4702
FDD04,OUT018,1819.8401
FDY58,OUT045,3877.4438
FDR37,OUT018,2733.0361
FDF44,OUT013,2004.7815
FDD32,OUT045,1419.0701
FDR57,OUT017,2294.276
DRG39,OUT027,1864.5303
FDX15,OUT017,2739.6865
DRN37,OUT045,2440.2976
FDW40,OUT027,3557.6333
FDB32,OUT049,1473.3093
FDM40,OUT018,1962.5951
FDE39,OUT027,3250.103
DRH49,OUT017,1277.935
FDT46,OUT049,768.1956
NCF06,OUT035,3706.8635
FDP07,OUT017,3179.3025
FDC04,OUT013,3647.302
FDZ32,OUT017,1793.0978
FDD50,OUT045,2683.836
FDU56,OUT017,3360.68
FDV34,OUT017,1153.9054
NCY41,OUT013,582.1405
NCK18,OUT046,2690.9348
DRH25,OUT049,788.4098
FDT57,OUT046,3854.2725
FDV56,OUT018,1332.1035
FDV12,OUT045,1468.364
FDN52,OUT017,1424.4338
FDX38,OUT035,847.5203
FDE47,OUT018,1756.9454
NCO07,OUT013,3003.7917
FDV09,OUT027,3997.0415
FDZ23,OUT019,525.1931
DRH51,OUT018,1156.3927
NCY54,OUT045,2818.0688
DRG49,OUT013,4232.1074
NCC19,OUT049,3297.4229
NCV53,OUT045,4777.068
FDZ47,OUT019,224.56326
NCO26,OUT018,1696.0563
NCP02,OUT045,910.59607
NCW30,OUT018,3021.876
NCN55,OUT046,4304.7134
FDB20,OUT010,179.63147
DRL11,OUT013,2468.0737
DRD60,OUT045,3213.4468
FDW14,OUT010,235.72052
FDL27,OUT010,54.282272
FDU09,OUT018,686.38495
DRH36,OUT027,2226.651
FDP34,OUT027,4217.1343
FDE04,OUT017,2913.1536
FDZ57,OUT027,3526.0369
FDF02,OUT010,226.9562
FDG28,OUT045,4071.516
NCI31,OUT046,562.3348
FDT43,OUT013,742.56476
FDU20,OUT046,2159.0757
FDD53,OUT013,666.77563
FDW15,OUT045,2299.2947
NCT53,OUT045,2558.9214
NCG55,OUT027,3122.147
FDD48,OUT035,2050.802
FDG47,OUT049,3762.0518
FDI21,OUT017,1231.8395
FDT27,OUT017,3655.4514
DRO35,OUT013,1927.2645
FDD33,OUT017,3981.43
FDC04,OUT035,3939.5903
FDY34,OUT013,2561.1455
DRJ49,OUT049,2104.1863
FDE05,OUT049,2436.4082
FDU31,OUT017,3602.1396
NCN19,OUT027,5341.749
FDK56,OUT027,5372.6494
FDK58,OUT017,1828.693
NCJ42,OUT035,1874.1279
FDZ34,OUT027,5425.529
FDA52,OUT018,2758.445
NCR29,OUT013,531.8803
FDT48,OUT035,3346.0908
DRJ51,OUT019,554.2021
NCS54,OUT046,2998.9004
FDV01,OUT035,2327.635
DRG51,OUT027,4293.8745
NCG42,OUT013,2207.9846
FDA51,OUT049,1950.7144
FDV19,OUT010,376.29456
NCT18,OUT045,3147.0798
NCS41,OUT045,2976.4917
FDO03,OUT046,4392.626
FDL12,OUT010,123.326965
FDY37,OUT010,404.44913
FDI58,OUT049,1609.022
FDT28,OUT018,2114.184
NCC42,OUT010,306.4732
FDO01,OUT017,1891.7971
FDJ02,OUT013,2445.551
FDQ04,OUT018,471.37088
DRL47,OUT013,1920.3488
FDZ32,OUT035,1746.0571
FDC35,OUT035,3492.3364
FDX14,OUT045,1054.9395
FDZ35,OUT013,1719.828
FDL14,OUT013,2358.3196
FDO04,OUT049,902.4494
DRK11,OUT017,2297.5283
FDB44,OUT018,3132.3787
FDZ50,OUT049,3401.5806
FDI12,OUT027,2572.2727
FDU43,OUT017,3663.1072
FDD58,OUT010,194.49945
FDB27,OUT017,3137.319
FDB04,OUT018,870.14435
NCO17,OUT013,1697.5787
FDL12,OUT017,912.89813
DRJ13,OUT049,2609.1362
FDD57,OUT045,1472.3151
FDW19,OUT035,1866.1447
DRD27,OUT018,1411.7463
FDH27,OUT027,3797.7517
NCW30,OUT027,5683.435
FDR40,OUT018,1119.5797
FDG05,OUT013,2410.6685
NCY41,OUT019,20.332533
FDI38,OUT018,3289.1606
FDR20,OUT046,573.26154
FDE09,OUT017,1771.2007
FDN50,OUT019,241.50308
DRF27,OUT045,2422.6243
DRF51,OUT013,681.668
NCO02,OUT019,140.60635
FDB51,OUT027,1863.3973
FDJ50,OUT013,721.8889
FDN52,OUT013,1312.774
FDX14,OUT013,1222.853
FDT27,OUT019,319.46634
FDV10,OUT013,568.14935
FDU33,OUT046,1082.8287
FDU58,OUT046,3222.102
NCP42,OUT027,5300.667
FDL51,OUT027,5543.8667
DRH15,OUT027,1172.8038
FDU16,OUT017,1443.5491
FDW15,OUT017,2509.306
FDQ44,OUT045,1947.3279
NCI06,OUT027,5120.752
DRK23,OUT019,847.55475
FDC28,OUT035,1600.0515
NCY17,OUT019,68.122734
NCV05,OUT018,2050.5479
FDM34,OUT019,267.81815
DRD60,OUT027,5357.775
FDT38,OUT046,1247.8406
FDQ57,OUT018,2168.5059
FDE59,OUT027,1138.4515
NCM43,OUT046,2883.9736
DRI51,OUT049,2885.899
NCG30,OUT017,1929.5476
NCK54,OUT035,1985.2968
FDQ16,OUT019,205.45493
FDI36,OUT013,3070.5955
FDX16,OUT027,3809.8335
FDA34,OUT046,2935.8406
FDJ48,OUT018,2735.15
FDU47,OUT035,2153.8013
FDS39,OUT046,2247.57
FDD11,OUT046,3605.7617
FDM16,OUT027,2159.0586
FDU56,OUT018,2976.7239
FDQ32,OUT017,2078.7856
DRK35,OUT013,657.266
FDA58,OUT049,3200.017
DRG48,OUT019,393.6806
FDT59,OUT010,293.84534
FDQ31,OUT019,161.7662
FDS51,OUT018,861.73
FDW32,OUT027,2481.1343
FDI15,OUT027,7213.277
NCV30,OUT017,993.65967
DRG25,OUT049,3289.3623
FDT02,OUT013,558.69147
FDO33,OUT027,3278.8293
FDP38,OUT035,924.96674
FDZ45,OUT035,3289.577
NCA54,OUT027,4888.151
FDU33,OUT017,890.40424
FDN58,OUT017,3616.578
FDI05,OUT045,1210.4064
FDM57,OUT019,148.68892
NCS42,OUT027,2286.4128
FDB57,OUT045,3830.998
FDC03,OUT045,3027.4102
FDZ58,OUT013,1865.1118
NCK29,OUT045,2054.3333
NCR53,OUT045,4014.0913
FDE26,OUT027,4102.6724
FDU52,OUT049,2479.7156
FDE41,OUT027,2375.8672
FDU38,OUT018,2839.0156
FDA52,OUT017,2860.6926
FDW46,OUT046,1137.4736
DRI59,OUT035,4218.9585
FDT38,OUT035,1334.5344
FDL33,OUT018,3001.5461
FDQ01,OUT027,6110.5044
FDJ08,OUT046,2981.4507
FDQ47,OUT049,745.8147
NCZ18,OUT013,4336.0767
FDE29,OUT017,1055.1332
FDF10,OUT027,3963.1453
FDC48,OUT049,1275.5658
FDY58,OUT013,3791.2646
NCX30,OUT010,700.92773
FDV11,OUT013,2745.243
FDT46,OUT046,639.0828
DRD01,OUT019,126.60698
FDQ11,OUT013,4000.6138
NCM41,OUT017,1558.0852
NCC55,OUT013,605.58124
FDG45,OUT027,5646.969
NCQ54,OUT049,3122.6084
FDM34,OUT045,1898.5732
FDD17,OUT019,126.16286
FDN38,OUT027,6465.91
FDB53,OUT018,2381.7646
NCL06,OUT035,4082.8452
NCV18,OUT019,349.21616
FDX25,OUT013,3321.007
FDB39,OUT046,806.4204
FDC33,OUT049,3172.272
NCO14,OUT018,265.21118
FDA58,OUT027,5170.5435
NCQ02,OUT017,3387.3682
NCR53,OUT017,3787.3738
FDN52,OUT046,1323.5951
FDG26,OUT046,3378.391
FDE23,OUT027,1530.5315
DRI37,OUT013,910.26215
DRH37,OUT018,2382.0818
FDO01,OUT035,2116.4758
FDK45,OUT049,1890.5109
FDP23,OUT049,3441.1287
FDM33,OUT035,3991.6467
FDD36,OUT017,2127.4688
FDL56,OUT017,1417.191
FDT27,OUT010,394.11563
FDG52,OUT017,766.488
NCL42,OUT035,4627.5728
DRJ24,OUT046,3017.626
FDV38,OUT046,879.2181
FDT35,OUT045,2575.1294
FDY51,OUT045,3694.3694
FDC37,OUT017,1689.4187
NCP43,OUT013,2718.0212
FDO33,OUT045,1746.3995
FDW04,OUT018,1642.4978
NCC31,OUT046,2272.698
FDK22,OUT049,3532.7517
FDJ50,OUT017,940.86084
FDV13,OUT017,1526.3998
DRL60,OUT017,2341.9924
FDW03,OUT017,1909.6844
FDY27,OUT035,2735.0627
FDB39,OUT027,1621.3718
FDU59,OUT045,2324.798
FDZ57,OUT049,2317.8254
FDO21,OUT049,3024.2356
FDS43,OUT018,2783.7698
FDU28,OUT010,476.98102
FDC51,OUT010,371.61523
FDW16,OUT010,213.33989
FDP32,OUT010,357.41776
FDB60,OUT019,411.39124
NCQ30,OUT046,2133.325
FDD26,OUT049,3499.1804
FDI44,OUT045,1204.1022
DRH23,OUT046,879.37305
FDO44,OUT046,1829.6311
FDG04,OUT046,2845.1604
FDM32,OUT027,2652.413
FDM09,OUT013,2566.4287
FDZ47,OUT013,1611.2041
FDM40,OUT027,3632.7793
FDY48,OUT017,1661.7794
NCM30,OUT045,571.26904
FDX36,OUT010,665.05176
DRF03,OUT017,644.4253
FDN51,OUT049,4191.6
FDM57,OUT049,1174.3562
FDB35,OUT049,1449.2871
FDY13,OUT027,2170.0723
FDA37,OUT017,1992.6392
NCX53,OUT017,2413.1362
FDD59,OUT018,1033.8019
FDX10,OUT019,17.967464
FDC03,OUT018,2900.7734
FDW43,OUT035,4139.9077
FDW10,OUT046,2321.734
FDY14,OUT027,6606.723
FDV43,OUT045,639.09717
FDO40,OUT013,2396.5142
FDP46,OUT027,2526.21
NCE43,OUT019,410.90457
FDD05,OUT035,2223.0547
FDJ60,OUT010,363.48547
DRE27,OUT018,1259.6025
FDO11,OUT035,4247.1895
DRG11,OUT027,2531.822
FDK33,OUT010,630.9411
DRM23,OUT045,2630.814
FDJ02,OUT027,3887.0032
NCZ05,OUT045,1525.7468
NCL30,OUT013,2119.731
FDZ19,OUT018,2476.787
FDM45,OUT049,2144.9949
FDO36,OUT046,2576.489
NCK31,OUT045,672.51306
DRJ37,OUT045,2438.4575
FDP24,OUT018,1799.8379
FDF46,OUT013,1844.1031
FDX46,OUT019,103.859856
NCL18,OUT045,2901.66
FDJ26,OUT013,3355.0972
FDJ07,OUT045,1647.5201
FDY15,OUT013,2170.546
DRG01,OUT045,1079.0646
FDF58,OUT045,991.49133
FDZ14,OUT019,397.66196
FDP31,OUT049,746.17523
FDH45,OUT013,653.6335
FDA09,OUT010,452.19287
FDW31,OUT035,2969.1958
FDA57,OUT046,667.72876
NCE55,OUT035,2778.3794
FDC17,OUT019,528.7074
FDC59,OUT013,777.0288
FDA22,OUT013,2769.5405
FDK52,OUT035,3836.7478
NCM26,OUT046,2558.4907
NCT53,OUT035,2501.508
FDW45,OUT018,2224.0054
NCI18,OUT035,3270.2283
FDE38,OUT018,2344.52
FDF08,OUT019,217.52823
FDY58,OUT010,560.81146
FDF58,OUT019,41.27748
FDX39,OUT017,4182.2485
FDB44,OUT049,3751.9216
FDF28,OUT013,2145.5588
FDE39,OUT013,1855.7858
FDT37,OUT018,3453.1946
FDZ45,OUT017,3408.588
FDO40,OUT035,2744.4421
FDM57,OUT027,2138.7043
DRG36,OUT017,3115.5005
FDY36,OUT010,24.997679
DRL60,OUT027,3634.7913
FDS25,OUT019,291.14676
DRF49,OUT027,2788.0352
FDP16,OUT045,3966.3987
FDS60,OUT049,2446.4878
FDU15,OUT027,1151.6421
FDK43,OUT046,1999.9026
FDN25,OUT046,872.81604
FDE53,OUT049,1631.7803
FDB22,OUT013,2417.3284
FDE39,OUT017,2049.7456
FDX35,OUT035,4158.507
NCG54,OUT049,2962.8328
FDH27,OUT035,2548.6494
NCK42,OUT013,3084.493
FDS25,OUT049,1843.8435
FDI10,OUT018,2841.4512
FDU35,OUT035,1787.8729
FDI04,OUT017,3329.0586
DRK23,OUT035,4846.081
FDB53,OUT019,361.4381
FDY02,OUT049,3761.9832
FDM60,OUT035,678.6234
NCJ31,OUT010,555.47833
DRP35,OUT017,2023.6567
NCQ30,OUT018,1590.9824
DRL11,OUT010,430.24756
FDU01,OUT013,3252.725
FDR39,OUT035,3196.389
FDO08,OUT046,2446.8796
FDC02,OUT045,4128.6978
NCZ29,OUT035,2147.4968
FDF29,OUT010,386.59744
FDZ23,OUT017,3235.9236
NCU53,OUT018,2242.13
NCW30,OUT013,3976.791
NCM26,OUT027,4444.702
FDV50,OUT027,3295.8208
FDW15,OUT049,2455.411
FDI35,OUT027,5771.423
FDO11,OUT017,4038.8396
FDN48,OUT046,1618.0142
NCA17,OUT049,2450.0757
NCN54,OUT013,1128.1324
FDP22,OUT013,715.30096
NCB54,OUT035,2141.0088
FDD08,OUT045,486.78696
DRM48,OUT010,42.570026
FDG41,OUT027,3039.2683
FDE44,OUT027,1801.6155
FDE26,OUT035,2577.8018
NCS38,OUT013,1839.4602
NCJ54,OUT018,3392.427
FDI40,OUT019,236.31232
FDN45,OUT018,3348.7192
FDU43,OUT046,3701.4248
FDI04,OUT010,560.79755
NCC07,OUT018,1372.7336
NCC07,OUT019,278.85614
NCD18,OUT045,4546.8164
FDU55,OUT035,4748.3564
FDX59,OUT035,640.6884
FDR52,OUT049,3113.758
NCP17,OUT013,990.84503
FDQ32,OUT045,2029.826
NCT17,OUT049,3386.9866
FDO10,OUT049,1026.2012
FDE32,OUT049,574.1531
FDN44,OUT045,2772.7715
FDH02,OUT035,1609.5122
FDK60,OUT013,1489.3209
FDS24,OUT019,145.87
FDL03,OUT010,459.38885
FDB46,OUT027,5734.616
FDO48,OUT049,3960.4219
FDZ39,OUT049,1657.8236
FDT02,OUT027,1265.3143
FDC50,OUT013,1510.8583
FDP39,OUT035,970.2579
DRG15,OUT018,808.59937
FDP10,OUT018,1370.9287
FDF53,OUT027,6276.3345
FDN34,OUT045,2616.706
FDK02,OUT045,1897.6973
FDC23,OUT045,2844.3193
FDJ10,OUT019,299.01318
FDE53,OUT035,1771.5273
FDR25,OUT035,4477.7803
FDW50,OUT046,2555.879
FDS09,OUT049,850.82733
FDW49,OUT010,393.74112
FDU51,OUT046,2870.8083
FDF28,OUT018,1732.4329
NCY30,OUT018,2603.7886
FDD44,OUT045,4061.244
FDX09,OUT017,2962.7676
NCF30,OUT013,2189.6042
FDZ50,OUT019,504.5831
FDW37,OUT013,1377.913
FDD11,OUT049,3698.1885
DRH39,OUT018,1145.5563
FDA36,OUT049,2886.621
NCG43,OUT049,1564.1554
FDF02,OUT035,1734.7576
FDP57,OUT027,2785.0178
NCE42,OUT017,3407.136
NCR38,OUT027,5674.487
FDP03,OUT019,415.95502
FDO51,OUT035,833.9834
NCQ42,OUT046,1960.6891
NCM41,OUT046,1320.0981
FDH48,OUT027,2366.6882
DRF60,OUT046,3610.4832
FDJ27,OUT035,1801.0665
FDQ14,OUT013,2444.9084
FDN27,OUT017,1652.3055
NCQ02,OUT046,3012.6035
FDJ33,OUT049,2077.3596
FDP07,OUT027,5514.333
DRE01,OUT049,3984.621
FDU36,OUT045,1433.2993
FDL28,OUT017,4208.485
NCX53,OUT046,2453.5208
FDZ39,OUT013,1632.2985
NCP42,OUT013,3084.6675
FDJ14,OUT035,1305.2899
FDK04,OUT049,891.01105
NCC19,OUT017,2904.5596
FDS09,OUT018,675.9721
FDZ02,OUT046,1569.3511
FDD35,OUT018,1747.8988
NCY42,OUT017,2420.5295
FDB05,OUT045,3739.1013
FDF20,OUT035,3471.2021
NCO41,OUT018,1312.6324
FDC40,OUT027,2244.3757
FDV58,OUT045,2363.8462
FDZ57,OUT045,2040.7258
DRM35,OUT046,2783.7107
DRN36,OUT018,1261.5015
FDQ13,OUT046,1166.3577
DRO35,OUT010,233.75026
NCD43,OUT035,1794.646
FDA51,OUT018,1696.6946
NCX17,OUT027,6409.685
NCZ17,OUT049,809.3097
FDR11,OUT027,3994.6357
FDW34,OUT049,3891.5857
FDN50,OUT017,1509.7546
FDS09,OUT046,771.6352
FDS48,OUT018,2219.3987
FDL44,OUT049,2655.2202
DRF48,OUT018,2828.4773
FDA14,OUT018,2044.3292
NCD30,OUT049,1563.0691
FDI16,OUT017,980.1528
NCG06,OUT035,3704.9016
DRZ24,OUT035,2166.3237
NCS17,OUT045,1487.5704
FDB37,OUT045,4201.093
FDE10,OUT035,2136.3723
FDC57,OUT045,2756.5889
FDM12,OUT018,2837.2234
FDE24,OUT049,2070.7073
FDW22,OUT045,3582.6326
DRD01,OUT027,1475.6732
NCZ18,OUT027,6606.0977
FDN49,OUT045,651.80853
FDR22,OUT035,2165.5442
FDV08,OUT019,133.22302
FDY39,OUT046,3984.7744
FDV36,OUT049,2135.2527
FDO60,OUT045,799.4912
FDU04,OUT027,2913.5703
FDR20,OUT027,1176.5183
FDW19,OUT019,288.96423
FDU40,OUT049,2469.0024
FDK15,OUT045,1422.2926
DRF15,OUT035,2426.2598
FDQ25,OUT017,2927.9043
FDI48,OUT019,72.899605
FDS49,OUT046,1301.7067
FDV22,OUT046,2688.2969
NCV42,OUT046,1845.0934
FDX26,OUT046,3185.9463
FDI33,OUT018,1185.3169
FDZ14,OUT049,2108.675
FDG10,OUT013,834.3106
FDM38,OUT018,670.0546
FDG26,OUT027,5543.8716
FDH46,OUT035,1733.1188
FDN13,OUT018,1251.1272
FDU57,OUT035,2494.127
NCI06,OUT046,2939.676
FDM38,OUT045,932.4358
NCG42,OUT010,231.7155
FDL39,OUT045,2864.4326
FDT31,OUT019,574.654
FDV59,OUT013,3703.0454
FDB49,OUT035,1723.2131
FDD58,OUT049,1750.3966
DRN59,OUT046,682.2662
FDX48,OUT049,2452.3071
FDQ11,OUT049,4238.402
FDY12,OUT049,885.0971
FDQ11,OUT045,3841.3606
DRI11,OUT017,1827.2922
FDY32,OUT027,4391.166
FDS51,OUT045,970.92395
FDR19,OUT010,456.33914
DRB13,OUT018,2714.679
FDS21,OUT035,1180.4077
FDQ40,OUT045,2613.46
NCE55,OUT013,2697.1091
FDX43,OUT027,3525.9875
FDS12,OUT049,2099.1423
DRK01,OUT027,2359.3035
FDN25,OUT017,959.78534
FDB60,OUT046,3182.0034
FDQ13,OUT017,1355.9589
DRK13,OUT045,2918.5134
DRF25,OUT018,467.0409
NCD42,OUT019,52.278873
FDW25,OUT045,1439.9934
NCV29,OUT027,4719.006
NCK42,OUT035,3032.745
DRJ13,OUT027,3931.515
DRD15,OUT017,3452.067
FDM27,OUT045,2520.7642
FDZ50,OUT018,3080.5347
FDC04,OUT046,3591.7925
FDF50,OUT049,3256.2546
FDP15,OUT045,4551.3584
FDK46,OUT035,4604.653
FDZ56,OUT018,2396.6023
FDY60,OUT049,2528.855
FDB10,OUT035,4041.9863
FDR57,OUT045,2322.7603
FDU58,OUT049,3214.5579
FDH02,OUT046,1426.7155
FDP48,OUT013,3390.576
FDI46,OUT035,4117.673
FDW56,OUT013,3474.665
NCM19,OUT010,491.2216
FDS50,OUT027,6074.547
FDK24,OUT013,755.6236
FDO36,OUT017,3208.8467
FDK45,OUT027,2945.169
NCL05,OUT045,698.155
FDL32,OUT018,1606.4777
FDA28,OUT049,2199.4475
FDY36,OUT018,801.3428
FDP32,OUT018,1752.3959
FDL50,OUT046,2046.5536
DRC24,OUT049,2609.4004
NCS18,OUT017,1695.9847
FDD16,OUT017,1138.8173
NCV18,OUT013,1531.2035
FDX07,OUT046,3021.4185
NCZ05,OUT027,2472.6228
NCI31,OUT013,605.9563
FDK14,OUT049,1327.3477
NCR06,OUT045,783.1123
NCF54,OUT049,3043.514
DRG23,OUT010,328.4996
